created_on,privilege,granted_on,name,granted_to,grantee_name,grant_option,granted_by
2025-06-13 03:17:38.281 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LIABILITYLOSTWAGESANDEXPENSES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:40.643 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LIABILITYMEDICALDAMAGE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:43.158 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LICENSES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:46.538 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_LITIGATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:48.890 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_MOI,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:51.133 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_MOIEXPOSUREASSOCIATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:53.374 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_NEGOTIATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:56.158 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_NEGOTIATIONPROSANDCONS,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:58.902 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_NOTE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:18:01.711 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_NOTIFICATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:18:04.349 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PAYMENTTRANSACTION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:18:06.785 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PAYMENTTRANSACTIONDOCUMENTSASSOCIATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:22.333 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PAYMENTTRANSACTIONSUBRESERVES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:25.100 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PECUNIARYLOSSES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:27.789 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PHONECALLCOMMUNICATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:30.583 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_POLICY,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:33.095 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PROPERTYITEMS,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:35.482 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_PROPERTYLOSSDETAILS,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:37.891 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_RECOVERYTRANSACTION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:40.158 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_RESERVEAPPROVALREQUESTS,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:42.722 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_RESERVECHANGETRANSACTION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:45.907 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_RESERVECHANGETRANSACTIONSUBRESERVES,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:48.168 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_SIU,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:50.544 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_SUBROGATION,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:53.026 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_USER,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 03:17:55.698 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.FIVESIGMA.STG_WITNESS,ROLE,SYSADMIN,true,SYSADMIN
2023-12-26 04:50:18.042 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MARKETSTANCE.STCNTY_HEADQUARTERSFLAT_UPLAND_2023_09,ROLE,SYSADMIN,true,SYSADMIN
2025-01-24 04:34:43.397 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_DEV_INBOX,ROLE,SYSADMIN,true,SYSADMIN
2023-12-26 04:56:14.188 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_INBOX,ROLE,SYSADMIN,true,SYSADMIN
2023-12-26 04:56:14.811 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_INBOX_OLD,ROLE,SYSADMIN,true,SYSADMIN
2024-02-26 12:06:12.151 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_INBOX_V2,ROLE,SYSADMIN,true,SYSADMIN
2024-06-11 09:24:22.009 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_UAT_INBOX,ROLE,SYSADMIN,true,SYSADMIN
2025-03-07 15:12:45.317 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_UAT_PROCESSED,ROLE,SYSADMIN,true,SYSADMIN
2025-03-07 15:12:53.588 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_UAT_PULSE,ROLE,SYSADMIN,true,SYSADMIN
2025-01-03 09:36:37.470 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.STAGE_OUTLOOK_SUBMISSION_UAT_INBOX,ROLE,SYSADMIN,true,SYSADMIN
2023-12-29 05:28:53.791 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.SUBMISSION_INBOX_ADF,ROLE,SYSADMIN,true,SYSADMIN
2024-02-26 07:59:45.834 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.SUBMISSION_INBOX_TEST,ROLE,SYSADMIN,true,SYSADMIN
2024-04-30 09:16:18.739 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.CLAIM,ROLE,SYSADMIN,true,SYSADMIN
2024-07-02 12:58:28.202 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.CLAIMANT,ROLE,SYSADMIN,true,SYSADMIN
2024-10-17 11:37:06.673 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.CLAIM_NOTES,ROLE,SYSADMIN,true,SYSADMIN
2024-03-07 04:52:42.205 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.CLAIM_NOTES_ARCHIVE_20241017,ROLE,SYSADMIN,true,SYSADMIN
2024-10-17 10:50:13.675 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.CLMNT,ROLE,SYSADMIN,true,SYSADMIN
2024-04-30 09:18:18.292 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.DRAFT,ROLE,SYSADMIN,true,SYSADMIN
2024-04-30 09:18:19.710 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.DRIVER,ROLE,SYSADMIN,true,SYSADMIN
2024-04-30 09:18:20.933 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.LEGAL,ROLE,SYSADMIN,true,SYSADMIN
2024-04-30 09:18:24.174 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.LOSADDR,ROLE,SYSADMIN,true,SYSADMIN
2024-04-30 09:18:30.771 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.LOSRES,ROLE,SYSADMIN,true,SYSADMIN
2023-08-03 07:45:04.776 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_CLAIM_NOTES.CLAIM_NOTES_2023_08_03,ROLE,SYSADMIN,true,SYSADMIN
2024-02-02 14:39:51.422 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_CLAIM_NOTES.CLAIM_NOTES_2024_02_01,ROLE,SYSADMIN,true,SYSADMIN
2023-12-26 05:30:37.634 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 08:11:59.351 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2021_09_01,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 08:31:51.717 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2021_10_01,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 08:35:38.382 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2021_11_01,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 08:43:44.958 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2021_12_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 10:56:52.801 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_01_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 08:52:32.502 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_02_28,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 08:54:04.752 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_03_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 08:55:56.836 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_04_30,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 08:59:12.066 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_05_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:03:19.104 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_06_30,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:06:45.167 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_07_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:08:36.203 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_08_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:10:29.849 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_09_30,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:12:03.494 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_10_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:15:04.614 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_11_30,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:16:54.041 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_12_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:19:46.821 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_01_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:21:53.649 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_02_28,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:25:39.433 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_03_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:28:18.762 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_04_30,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 09:30:09.194 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_05_31,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 11:12:41.012 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_06_30,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 11:31:52.802 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_07_31,ROLE,SYSADMIN,true,SYSADMIN
2023-10-13 05:35:42.932 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_08_31,ROLE,SYSADMIN,true,SYSADMIN
2023-10-13 06:05:15.628 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_09_30,ROLE,SYSADMIN,true,SYSADMIN
2024-01-24 07:10:32.296 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_10_31,ROLE,SYSADMIN,true,SYSADMIN
2025-03-18 16:04:33.216 -0700,OWNERSHIP,TABLE,"DEV_UPLAND_BRONZE_DB.RAND_TEST.""coverage_test""",ROLE,SYSADMIN,true,SYSADMIN
2024-11-22 10:51:24.518 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.RIPRO.LOSS_IMPORT,ROLE,SYSADMIN,true,SYSADMIN
2024-11-22 10:48:29.859 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.RIPRO.PREMIUM_IMPORT,ROLE,SYSADMIN,true,SYSADMIN
2024-01-10 05:54:52.767 -0800,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.SOLARTIS_SANDBOX_DB_UPLANDCAPITALLIVEDB.SOLARTIS_ATTRIBUTE_CONFIG,ROLE,SYSADMIN,true,SYSADMIN
2024-04-09 10:45:45.188 -0700,OWNERSHIP,TABLE,DEV_UPLAND_BRONZE_DB.SOLARTIS_SANDBOX_DB_UPLANDCAPITALLIVEDB.SOLARTIS_CONFIG,ROLE,SYSADMIN,true,SYSADMIN
2025-05-12 09:54:42.022 -0700,OWNERSHIP,TABLE,DEV_UPLAND_GOLD_DB.ME_POLICY_REPORTING.TBLPOLICYBOUNDDETAILS_SUMMARY_ITD_2025_03,ROLE,SYSADMIN,true,SYSADMIN
2025-06-16 07:05:01.901 -0700,OWNERSHIP,TABLE,DEV_UPLAND_SILVER_DB.CALCULATION.GET_NEW_CLAIMS_ON_INSURED_SOURCE,ROLE,SYSADMIN,true,SYSADMIN
2025-06-09 12:04:55.928 -0700,OWNERSHIP,TABLE,DEV_UPLAND_SILVER_DB.CALCULATION.GET_POLICY_MATCHES_SOURCE,ROLE,SYSADMIN,true,SYSADMIN
2024-11-16 08:35:17.902 -0800,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202410,ROLE,SYSADMIN,true,SYSADMIN
2024-12-03 16:11:30.578 -0800,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202411,ROLE,SYSADMIN,true,SYSADMIN
2024-12-19 13:46:16.004 -0800,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202412,ROLE,SYSADMIN,true,SYSADMIN
2025-01-22 10:00:11.114 -0800,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202501,ROLE,SYSADMIN,true,SYSADMIN
2025-05-14 13:13:45.843 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202502,ROLE,SYSADMIN,true,SYSADMIN
2025-04-29 10:17:52.236 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202503,ROLE,SYSADMIN,true,SYSADMIN
2025-04-29 10:27:07.418 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202504,ROLE,SYSADMIN,true,SYSADMIN
2025-05-14 13:10:51.166 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.BLUEWIRE.BLUEWIRE_GAP_SCORE_DATA202505,ROLE,SYSADMIN,true,SYSADMIN
2023-12-11 05:54:04.719 -0800,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.MARKETSTANCE.STCNTY_HEADQUARTERSFLAT_UPLAND_2023_09,ROLE,SYSADMIN,true,SYSADMIN
2023-07-20 04:19:45.463 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_INBOX,ROLE,SYSADMIN,true,SYSADMIN
2023-05-31 15:29:15.100 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_INBOX_OLD,ROLE,SYSADMIN,true,SYSADMIN
2025-04-21 15:34:27.138 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_PROCESSED,ROLE,SYSADMIN,true,SYSADMIN
2025-04-21 15:32:53.289 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_PULSE,ROLE,SYSADMIN,true,SYSADMIN
2024-10-17 11:32:35.144 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.CLAIM_NOTES,ROLE,SYSADMIN,true,SYSADMIN
2024-10-09 10:29:54.223 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.CLMNT,ROLE,SYSADMIN,true,SYSADMIN
2024-10-17 12:11:49.973 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS.NETWORK_ADJUSTERS_FILES,ROLE,SYSADMIN,true,SYSADMIN
2024-10-02 09:28:16.989 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_CSV.NETWORK_ADJUSTERS_FILES,ROLE,SYSADMIN,true,SYSADMIN
2023-08-16 15:09:13.406 -0700,OWNERSHIP,TABLE,PROD_UPLAND_BRONZE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL,ROLE,SYSADMIN,true,SYSADMIN
2025-01-03 15:09:49.088 -0800,OWNERSHIP,TABLE,PROD_UPLAND_GOLD_DB.ME_POLICY_REPORTING.TBLPOLICYBOUNDDETAILS_SUMMARY_ITD_2024_12,ROLE,SYSADMIN,true,SYSADMIN
2025-05-12 10:34:36.935 -0700,OWNERSHIP,TABLE,PROD_UPLAND_GOLD_DB.ME_POLICY_REPORTING.TBLPOLICYBOUNDDETAILS_SUMMARY_ITD_2025_03,ROLE,SYSADMIN,true,SYSADMIN
2025-05-12 10:40:54.721 -0700,OWNERSHIP,TABLE,PROD_UPLAND_GOLD_DB.ME_POLICY_REPORTING.TBLPOLICYBOUNDDETAILS_SUMMARY_ITD_2025_04,ROLE,SYSADMIN,true,SYSADMIN
2025-06-12 09:29:39.634 -0700,OWNERSHIP,TABLE,PROD_UPLAND_GOLD_DB.ME_POLICY_REPORTING.TBLPOLICYBOUNDDETAILS_SUMMARY_ITD_2025_05,ROLE,SYSADMIN,true,SYSADMIN
2024-11-08 08:52:05.667 -0800,OWNERSHIP,TABLE,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_ASOF_JUN_30_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-11-08 08:52:05.685 -0800,SELECT,TABLE,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_ASOF_JUN_30_2024,ROLE,SYSADMIN,false,SYSADMIN
2024-11-13 08:59:02.752 -0800,OWNERSHIP,TABLE,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_ASOF_Q3_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-11-13 08:59:02.772 -0800,SELECT,TABLE,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_ASOF_Q3_2024,ROLE,SYSADMIN,false,SYSADMIN
2025-05-06 08:58:48.946 -0700,OWNERSHIP,TABLE,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_AS_OF_Q1_2025,ROLE,SYSADMIN,true,SYSADMIN
