created_on,privilege,granted_on,name,granted_to,grantee_name,grant_option,granted_by
2025-05-06 08:58:48.996 -0700,SELECT,TABLE,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_AS_OF_Q1_2025,ROLE,SYSADMIN,false,SYSADMIN
2025-03-07 13:21:35.360 -0800,OWNERSHIP,TABLE,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_AS_OF_Q4_2024,ROLE,SYSADMIN,true,SYSADMIN
2025-03-07 13:21:35.392 -0800,SELECT,TABLE,PROD_UPLAND_SILVER_DB.ACTUARIAL_ULT_LR.GROSS_NET_ULTIMATE_LLAE_BY_POLICY_AS_OF_Q4_2024,ROLE,SYSADMIN,false,SYSADMIN
2024-11-14 14:55:37.691 -0800,OWNERSHIP,TABLE,PROD_UPLAND_SILVER_DB.REFERENCE.ZIP_CODE_REF,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:17.023 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.MARKETSTANCE.STCNTY_HEADQUARTERSFLAT_UPLAND_2023_09,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:18.292 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_INBOX,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:18.635 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_INBOX_OLD,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:18.985 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.MICROSOFT_GRAPH_API.OUTLOOK_SUBMISSION_INBOX_V2,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:19.533 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.MICROSOFT_GRAPH_API.SUBMISSION_INBOX_ADF,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:19.713 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.MICROSOFT_GRAPH_API.SUBMISSION_INBOX_TEST,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:22.295 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS.CLAIM,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:23.229 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS.CLAIMANT,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:24.061 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS.CLAIM_NOTES,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:24.232 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS.DRAFT,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:24.780 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS.DRIVER,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:25.719 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS.LEGAL,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:26.177 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS.LOSADDR,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:26.732 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS.LOSRES,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:27.446 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_CLAIM_NOTES.CLAIM_NOTES_2023_08_03,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:28.056 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_CLAIM_NOTES.CLAIM_NOTES_2024_02_01,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:32.213 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:32.581 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2021_09_01,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:33.083 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2021_10_01,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:33.474 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2021_11_01,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:33.884 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2021_12_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:34.307 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_01_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:34.717 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_02_28,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:35.121 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_03_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:35.529 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_04_30,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:35.902 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_05_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:36.369 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_06_30,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:36.700 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_07_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:37.089 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_08_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:37.713 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_09_30,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:38.334 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_10_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:38.875 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_11_30,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:39.368 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2022_12_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:39.777 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_01_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:40.140 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_02_28,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:40.530 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_03_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:41.007 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_04_30,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:41.329 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_05_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:41.709 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_06_30,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:42.139 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_07_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:42.634 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_08_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:43.004 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_09_30,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:34:43.441 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.NETWORK_ADJUSTERS_MONTH_END_REPORT.UPLAND_SPECIALTY_COMBINED_ALL_2023_10_31,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:37:27.626 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.SOLARTIS_SANDBOX_DB_UPLANDCAPITALLIVEDB.SOLARTIS_ATTRIBUTE_CONFIG,ROLE,SYSADMIN,true,SYSADMIN
2024-04-26 04:37:28.085 -0700,OWNERSHIP,TABLE,TEST_CLONE_DB.SOLARTIS_SANDBOX_DB_UPLANDCAPITALLIVEDB.SOLARTIS_CONFIG,ROLE,SYSADMIN,true,SYSADMIN
2025-06-09 11:59:10.201 -0700,OWNERSHIP,TABLE,TEST_UPLAND_SILVER_DB.CALCULATION.GET_POLICY_MATCHES_SOURCE,ROLE,SYSADMIN,true,SYSADMIN
2025-03-19 08:17:27.892 -0700,OWNERSHIP,TABLE,UPLAND_DATA_LAB.ACTUARIAL.CAB,ROLE,SYSADMIN,true,SYSADMIN
2025-03-19 08:18:21.537 -0700,OWNERSHIP,TABLE,UPLAND_DATA_LAB.ACTUARIAL.GROSS_NET_ULTIMATE_LLAE_BY_POLICY,ROLE,SYSADMIN,true,SYSADMIN
2025-03-19 08:18:51.071 -0700,OWNERSHIP,TABLE,UPLAND_DATA_LAB.ACTUARIAL.PAST_INDICATION,ROLE,SYSADMIN,true,SYSADMIN
2025-03-19 08:19:21.770 -0700,OWNERSHIP,TABLE,UPLAND_DATA_LAB.ACTUARIAL.ULAE_ALLOCATION,ROLE,SYSADMIN,true,SYSADMIN
2025-03-19 08:19:53.692 -0700,OWNERSHIP,TABLE,UPLAND_DATA_LAB.ACTUARIAL.UPLOAD_TOOL,ROLE,SYSADMIN,true,SYSADMIN
2024-06-13 08:53:28.710 -0700,OWNERSHIP,TABLE,UPLAND_DATA_LAB.ASTEWARDSON.UPLAND_COMPUTE_FORECAST,ROLE,SYSADMIN,true,SYSADMIN
2025-02-25 10:43:34.326 -0800,OWNERSHIP,TABLE,UPLAND_DATA_LAB.SL_TEST.BUG_REPORT_DATA,ROLE,SYSADMIN,true,SYSADMIN
2024-06-14 10:56:56.535 -0700,OWNERSHIP,TABLE,UPLAND_DATA_LAB.XTL_PREMIUM_FORECAST.XTL_PREMIUM_FORECAST_2024_06_14,ROLE,SYSADMIN,true,SYSADMIN
2024-04-11 07:56:31.458 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.MARKETSTANCE_CLASSIFICATION_RESULTS_04_11_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-06-18 10:19:45.932 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.MARKETSTANCE_CLASSIFICATION_RESULTS_06_18_2024,ROLE,SYSADMIN,true,SYSADMIN
2023-12-18 11:45:59.283 -0800,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.MARKETSTANCE_CLASSIFICATION_RESULTS_12_18_2023,ROLE,SYSADMIN,true,SYSADMIN
2024-04-11 07:54:27.518 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.MICROSOFT_GRAPH_CLASSIFICATION_RESULTS_04_11_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-06-18 10:03:08.397 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.MICROSOFT_GRAPH_CLASSIFICATION_RESULTS_06_18_2024,ROLE,SYSADMIN,true,SYSADMIN
2023-12-18 11:38:52.520 -0800,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.MICROSOFT_GRAPH_CLASSIFICATION_RESULTS_12_18_2023,ROLE,SYSADMIN,true,SYSADMIN
2024-04-11 05:47:04.525 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.NETWORK_ADJUSTERS_CLASSIFICATION_RESULTS,ROLE,SYSADMIN,true,SYSADMIN
2024-04-11 06:17:03.231 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.NETWORK_ADJUSTERS_CLASSIFICATION_RESULTS_04_11_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-06-18 09:45:57.526 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.NETWORK_ADJUSTERS_CLASSIFICATION_RESULTS_06_18_2024,ROLE,SYSADMIN,true,SYSADMIN
2023-12-18 11:29:31.438 -0800,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.NETWORK_ADJUSTERS_CLASSIFICATION_RESULTS_12_18_2023,ROLE,SYSADMIN,true,SYSADMIN
2024-04-11 06:23:53.386 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.ONESHIELD_ALL_CLASSIFICATION_RESULTS_04_11_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-06-18 09:31:47.215 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.ONESHIELD_ALL_CLASSIFICATION_RESULTS_06_18_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-04-11 05:40:45.759 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.ONESHIELD_CLASSIFICATION_RESULTS,ROLE,SYSADMIN,true,SYSADMIN
2024-04-11 05:50:41.506 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.ONESHIELD_CLASSIFICATION_RESULTS_04_11_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-06-18 09:11:33.728 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.ONESHIELD_CLASSIFICATION_RESULTS_06_18_2024,ROLE,SYSADMIN,true,SYSADMIN
2023-12-18 11:08:34.492 -0800,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.ONESHIELD_CLASSIFICATION_RESULTS_12_18_2023,ROLE,SYSADMIN,true,SYSADMIN
2023-12-18 08:49:19.185 -0800,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.PUBLIC.TEST_CLASSIFICATION_RESULTS,ROLE,SYSADMIN,true,SYSADMIN
2025-04-14 12:30:37.786 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.SECURITY.IP_CHECKSUM,ROLE,SYSADMIN,true,SYSADMIN
2025-04-11 11:11:44.562 -0700,OWNERSHIP,TABLE,UPLAND_MAINTENANCE.UTIL.IMPORT_LOG,ROLE,SYSADMIN,true,SYSADMIN
2025-03-31 13:55:33.801 -0700,OWNERSHIP,TABLE,UPLAND_UTIL.IP_ALLOWLIST.IP_CHECKSUM,ROLE,SYSADMIN,true,SYSADMIN
2025-04-30 13:53:15.731 -0700,OWNERSHIP,TABLE,UPLAND_UTIL.PUBLIC.TEST,ROLE,SYSADMIN,true,SYSADMIN
2025-06-13 08:47:22.848 -0700,OWNERSHIP,TASK,DEV_UPLAND_SILVER_DB.CALCULATION.TEST_LOAD_NEW_CLAIMS_SOURCE_TSK,ROLE,SYSADMIN,true,SYSADMIN
2023-05-02 07:01:24.716 -0700,OWNERSHIP,TASK,UPLAND_MAINTENANCE.PUBLIC.CLONE_UPLAND_BRONZE_DB_TASK,ROLE,SYSADMIN,true,SYSADMIN
2023-09-01 12:30:36.017 -0700,OWNERSHIP,TASK,UPLAND_MAINTENANCE.PUBLIC.CLONE_UPLAND_GOLD_DB_TASK,ROLE,SYSADMIN,true,SYSADMIN
2023-09-01 12:30:23.021 -0700,OWNERSHIP,TASK,UPLAND_MAINTENANCE.PUBLIC.CLONE_UPLAND_SILVER_DB_TASK,ROLE,SYSADMIN,true,SYSADMIN
2024-08-14 07:55:40.634 -0700,OWNERSHIP,VIEW,DEV_UPLAND_GOLD_DB.CLAIM_MART.LOSS_RUN_TESQUIVEL,ROLE,SYSADMIN,true,SYSADMIN
2025-05-19 13:53:37.924 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.CLAIM_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:38.020 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.CLAIM_DOMAIN_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:38.044 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.CLAIM_PAYMENT_HUB_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:38.057 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.INSURED_PRIMARY_ALTERNATE_NAME_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:38.074 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.INSURED_PRIMARY_AND_ALTERNATE_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:38.090 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.INSURED_PRIMARY_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:38.122 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.POLICY_DOMAIN_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:38.138 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.POLICY_INVOICE_DOMAIN_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-06-03 12:26:15.186 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.POLICY_SUMMARY_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-05-19 13:53:38.163 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.QUOTE_DOMAIN_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2025-06-03 12:26:09.669 -0700,SELECT,VIEW,PROD_UPLAND_SILVER_DB.BUSINESS_VAULT.SUBMISSION_DOMAIN_CURRENT,ROLE,SYSADMIN,false,UPLAND_TRANSFORMER
2024-08-13 08:18:43.582 -0700,OWNERSHIP,VIEW,UPLAND_DATA_LAB.ASTEWARDSON.POLICY_SAMPLE_FOR_JSON,ROLE,SYSADMIN,true,SYSADMIN
2024-08-13 09:21:34.478 -0700,OWNERSHIP,VIEW,UPLAND_DATA_LAB.ASTEWARDSON.QUOTE_SAMPLE_FOR_JSON,ROLE,SYSADMIN,true,SYSADMIN
2024-08-13 09:20:46.523 -0700,OWNERSHIP,VIEW,UPLAND_DATA_LAB.ASTEWARDSON.SUBMISSION_SAMPLE_FOR_JSON,ROLE,SYSADMIN,true,SYSADMIN
2024-06-13 08:53:42.649 -0700,OWNERSHIP,VIEW,UPLAND_DATA_LAB.ASTEWARDSON.WAREHOUSE_FORECAST_TRAINING,ROLE,SYSADMIN,true,SYSADMIN
2024-06-14 10:54:03.449 -0700,OWNERSHIP,VIEW,UPLAND_DATA_LAB.XTL_PREMIUM_FORECAST.XTL_PREMIUM_FORECAST_TRAINING_DATA_V1,ROLE,SYSADMIN,true,SYSADMIN
2024-04-11 08:21:54.593 -0700,OWNERSHIP,VIEW,UPLAND_MAINTENANCE.PUBLIC.DATA_CLASSIFICATION_RESULTS_04_11_2024,ROLE,SYSADMIN,true,SYSADMIN
2024-06-18 10:29:19.904 -0700,OWNERSHIP,VIEW,UPLAND_MAINTENANCE.PUBLIC.DATA_CLASSIFICATION_RESULTS_06_18_2024,ROLE,SYSADMIN,true,SYSADMIN
2023-12-18 12:03:07.985 -0800,OWNERSHIP,VIEW,UPLAND_MAINTENANCE.PUBLIC.DATA_CLASSIFICATION_RESULTS_12_18_2023,ROLE,SYSADMIN,true,SYSADMIN
2024-05-29 10:08:04.394 -0700,OWNERSHIP,VIEW,UPLAND_MAINTENANCE.PUBLIC.MISSING_SUBMISSION_REPORT,ROLE,SYSADMIN,true,SYSADMIN
2024-05-30 12:20:41.093 -0700,OWNERSHIP,VIEW,UPLAND_MAINTENANCE.SALESFORCE_MAINTENANCE.MISSING_SALESFORCE_SUBMISSION,ROLE,SYSADMIN,true,SYSADMIN
2024-08-09 10:25:43.388 -0700,SELECT,VIEW,UPLAND_MAINTENANCE.SECURITY.VW_LOGIN_FAILURES,ROLE,SYSADMIN,false,ACCOUNTADMIN
2024-08-09 10:25:43.422 -0700,SELECT,VIEW,UPLAND_MAINTENANCE.SECURITY.VW_TABLE_GRANTS,ROLE,SYSADMIN,false,ACCOUNTADMIN
2024-08-09 10:25:43.434 -0700,SELECT,VIEW,UPLAND_MAINTENANCE.SECURITY.VW_USER_ROLES,ROLE,SYSADMIN,false,ACCOUNTADMIN
2025-02-12 11:14:30.606 -0800,OWNERSHIP,WAREHOUSE,UPLAND_AI_OPS_WH,ROLE,SYSADMIN,true,SYSADMIN
2023-03-29 12:03:04.315 -0700,OWNERSHIP,WAREHOUSE,UPLAND_ANALYTICS_WH,ROLE,SYSADMIN,true,SYSADMIN
2023-08-03 04:26:48.851 -0700,OWNERSHIP,WAREHOUSE,UPLAND_API_WH,ROLE,SYSADMIN,true,SYSADMIN
2023-04-03 07:49:36.694 -0700,OWNERSHIP,WAREHOUSE,UPLAND_ENGINEERING_WH,ROLE,SYSADMIN,true,SYSADMIN
2025-04-04 08:29:36.718 -0700,OWNERSHIP,WAREHOUSE,UPLAND_FIVESIGMA_WH,ROLE,SYSADMIN,true,SYSADMIN
2023-04-03 07:49:06.027 -0700,OWNERSHIP,WAREHOUSE,UPLAND_INGESTION_WH,ROLE,SYSADMIN,true,SYSADMIN
2023-04-18 14:25:32.153 -0700,OWNERSHIP,WAREHOUSE,UPLAND_MODEL_PROCESSING_WH,ROLE,SYSADMIN,true,SYSADMIN
2023-04-03 07:57:56.840 -0700,OWNERSHIP,WAREHOUSE,UPLAND_REPORTING_WH,ROLE,SYSADMIN,true,SYSADMIN
2023-05-08 07:09:07.255 -0700,OWNERSHIP,WAREHOUSE,UPLAND_TRANSFORM_WH,ROLE,SYSADMIN,true,SYSADMIN
